Chart Recorder Data File Thu, Feb 09, 2023 3:46 PM
Time (s)	Position (m)  
15:09:29.118	0.149000
15:09:30.118	0.149000
15:09:31.118	0.149000
15:09:32.118	0.149000
15:09:33.117	0.149000
15:09:34.118	0.149000
15:09:35.118	0.149000
15:09:36.118	0.149000
15:09:37.118	0.149000
15:09:38.125	0.149000
15:09:39.118	0.149000
15:09:40.118	0.150000
15:09:41.117	0.150000
15:09:42.118	0.150000
15:09:43.118	0.150000
15:09:44.118	0.150000
15:09:45.118	0.150000
15:09:46.118	0.150000
15:09:47.117	0.150000
15:09:48.118	0.150000
15:09:49.118	0.150000
15:09:50.117	0.150000
15:09:51.118	0.150000
15:09:52.118	0.150000
15:09:53.117	0.150000
15:09:54.118	0.150000
15:09:55.118	0.150000
15:09:56.118	0.150000
15:09:57.118	0.150000
15:09:58.117	0.150000
15:09:59.118	0.150000
15:10:00.118	0.151000
15:10:01.117	0.151000
15:10:02.118	0.151000
15:10:03.118	0.151000
15:10:04.118	0.151000
15:10:05.118	0.151000
15:10:06.118	0.151000
15:10:07.117	0.151000
15:10:08.118	0.151000
15:10:09.117	0.151000
15:10:10.118	0.151000
15:10:11.117	0.151000
15:10:12.117	0.151000
15:10:13.118	0.151000
15:10:14.118	0.151000
15:10:15.117	0.151000
15:10:16.118	0.151000
15:10:17.118	0.151000
15:10:18.118	0.151000
15:10:19.118	0.151000
15:10:20.118	0.151000
15:10:21.118	0.150000
15:10:22.118	0.150000
15:10:23.118	0.150000
15:10:24.118	0.150000
15:10:25.118	0.150000
15:10:26.118	0.150000
15:10:27.118	0.150000
15:10:28.118	0.150000
15:10:29.117	0.150000
15:10:30.118	0.150000
15:10:31.118	0.150000
15:10:32.118	0.150000
15:10:33.118	0.150000
15:10:34.118	0.150000
15:10:35.118	0.150000
15:10:36.118	0.150000
15:10:37.118	0.150000
15:10:38.118	0.150000
15:10:39.117	0.150000
15:10:40.118	0.150000
15:10:41.118	0.149000
15:10:42.118	0.149000
15:10:43.117	0.149000
15:10:44.117	0.149000
15:10:45.118	0.149000
15:10:46.118	0.149000
15:10:47.118	0.149000
15:10:48.118	0.149000
15:10:49.118	0.149000
15:10:50.118	0.149000
15:10:51.118	0.149000
15:10:52.118	0.149000
15:10:53.118	0.148000
15:10:54.118	0.148000
15:10:55.118	0.148000
15:10:56.118	0.148000
15:10:57.117	0.148000
15:10:58.118	0.148000
15:10:59.118	0.148000
15:11:00.118	0.148000
15:11:01.118	0.148000
15:11:02.118	0.148000
15:11:03.117	0.147000
15:11:04.118	0.147000
15:11:05.118	0.147000
15:11:06.118	0.147000
15:11:07.118	0.147000
15:11:08.118	0.147000
15:11:09.117	0.147000
15:11:10.117	0.146000
15:11:11.118	0.146000
15:11:12.118	0.146000
15:11:13.118	0.146000
15:11:14.118	0.146000
15:11:15.118	0.146000
15:11:16.118	0.146000
15:11:17.117	0.146000
15:11:18.117	0.146000
15:11:19.118	0.145000
15:11:20.117	0.145000
15:11:21.118	0.145000
15:11:22.118	0.145000
15:11:23.118	0.145000
15:11:24.118	0.145000
15:11:25.118	0.145000
15:11:26.118	0.144000
15:11:27.118	0.144000
15:11:28.118	0.144000
15:11:29.118	0.144000
15:11:30.118	0.144000
15:11:31.118	0.144000
15:11:32.118	0.144000
15:11:33.118	0.144000
15:11:34.117	0.143000
15:11:35.118	0.143000
15:11:36.118	0.143000
15:11:37.118	0.143000
15:11:38.118	0.143000
15:11:39.117	0.143000
15:11:40.121	0.143000
15:11:41.117	0.143000
15:11:42.118	0.143000
15:11:43.117	0.142000
15:11:44.118	0.142000
15:11:45.119	0.142000
15:11:46.118	0.142000
15:11:47.118	0.142000
15:11:48.118	0.142000
15:11:49.117	0.142000
15:11:50.118	0.142000
15:11:51.118	0.142000
15:11:52.118	0.142000
15:11:53.118	0.141000
15:11:54.118	0.141000
15:11:55.118	0.141000
15:11:56.118	0.141000
15:11:57.118	0.141000
15:11:58.117	0.141000
15:11:59.118	0.141000
15:12:00.118	0.141000
15:12:01.118	0.141000
15:12:02.118	0.141000
15:12:03.118	0.141000
15:12:04.117	0.141000
15:12:05.118	0.141000
15:12:06.118	0.140000
15:12:07.118	0.140000
15:12:08.118	0.140000
15:12:09.118	0.140000
15:12:10.117	0.140000
15:12:11.118	0.140000
15:12:12.117	0.140000
15:12:13.118	0.140000
15:12:14.118	0.140000
15:12:15.118	0.140000
15:12:16.118	0.140000
15:12:17.118	0.140000
15:12:18.118	0.140000
15:12:19.118	0.139000
15:12:20.117	0.139000
15:12:21.118	0.139000
15:12:22.118	0.139000
15:12:23.118	0.139000
15:12:24.118	0.139000
15:12:25.118	0.139000
15:12:26.118	0.139000
15:12:27.118	0.139000
15:12:28.118	0.139000
15:12:29.118	0.139000
15:12:30.118	0.139000
15:12:31.118	0.139000
15:12:32.118	0.139000
15:12:33.117	0.139000
15:12:34.118	0.139000
15:12:35.117	0.139000
15:12:36.118	0.139000
15:12:37.118	0.139000
15:12:38.117	0.139000
15:12:39.117	0.139000
15:12:40.118	0.139000
15:12:41.118	0.139000
15:12:42.118	0.139000
