# Chart Recorder Data File Thu, Feb 09, 2023 2:01 PM
# Time (s)	Position (m)
13:37:36.118	0.192000
13:37:37.118	0.192000
13:37:38.118	0.192000
13:37:39.118	0.193000
13:37:40.118	0.192000
13:37:41.118	0.193000
13:37:42.118	0.192000
13:37:43.118	0.192000
13:37:44.118	0.192000
13:37:45.118	0.192000
13:37:46.118	0.192000
13:37:47.118	0.193000
13:37:48.118	0.193000
13:37:49.118	0.193000
13:37:50.118	0.193000
13:37:51.118	0.193000
13:37:52.118	0.192000
13:37:53.118	0.192000
13:37:54.118	0.193000
13:37:55.118	0.192000
13:37:56.118	0.192000
13:37:57.117	0.192000
13:37:58.118	0.192000
13:37:59.118	0.192000
13:38:00.117	0.192000
13:38:01.118	0.193000
13:38:02.118	0.192000
13:38:03.118	0.193000
13:38:04.118	0.193000
13:38:05.118	0.192000
13:38:06.118	0.192000
13:38:07.118	0.192000
13:38:08.117	0.192000
13:38:09.117	0.192000
13:38:10.117	0.192000
13:38:11.118	0.192000
13:38:12.117	0.192000
13:38:13.118	0.192000
13:38:14.117	0.192000
13:38:15.118	0.192000
13:38:16.118	0.192000
13:38:17.118	0.192000
13:38:18.118	0.192000
13:38:19.117	0.192000
13:38:20.118	0.192000
13:38:21.118	0.192000
13:38:22.118	0.192000
13:38:23.117	0.192000
13:38:24.118	0.191000
13:38:25.117	0.191000
13:38:26.118	0.191000
13:38:27.118	0.191000
13:38:28.118	0.191000
13:38:29.117	0.191000
13:38:30.118	0.191000
13:38:31.118	0.191000
13:38:32.117	0.191000
13:38:33.118	0.191000
13:38:34.118	0.191000
13:38:35.117	0.191000
13:38:36.117	0.191000
13:38:37.117	0.191000
13:38:38.117	0.191000
13:38:39.118	0.190000
13:38:40.118	0.190000
13:38:41.118	0.190000
13:38:42.118	0.190000
13:38:43.118	0.190000
13:38:44.118	0.190000
13:38:45.118	0.190000
13:38:46.118	0.190000
13:38:47.118	0.190000
13:38:48.118	0.190000
13:38:49.118	0.190000
13:38:50.118	0.190000
13:38:51.118	0.190000
13:38:52.117	0.190000
13:38:53.118	0.189000
13:38:54.118	0.189000
13:38:55.118	0.189000
13:38:56.118	0.189000
13:38:57.118	0.189000
13:38:58.118	0.189000
13:38:59.118	0.189000
13:39:00.118	0.188000
13:39:01.118	0.188000
13:39:02.118	0.188000
13:39:03.118	0.188000
13:39:04.118	0.188000
13:39:05.118	0.188000
13:39:06.118	0.188000
13:39:07.118	0.188000
13:39:08.117	0.188000
13:39:09.118	0.188000
13:39:10.118	0.188000
13:39:11.118	0.187000
13:39:12.118	0.187000
13:39:13.118	0.187000
13:39:14.118	0.187000
13:39:15.117	0.187000
13:39:16.118	0.187000
13:39:17.117	0.187000
13:39:18.117	0.187000
13:39:19.118	0.187000
13:39:20.117	0.187000
13:39:21.118	0.186000
13:39:22.117	0.186000
13:39:23.118	0.186000
13:39:24.118	0.186000
13:39:25.118	0.186000
13:39:26.118	0.186000
13:39:27.118	0.186000
13:39:28.117	0.186000
13:39:29.118	0.186000
13:39:30.117	0.186000
13:39:31.117	0.186000
13:39:32.118	0.186000
13:39:33.118	0.185000
